INDICATOR;Indicator;Code;Country;Year;Time;Value;Flag Codes;Flags
GERD;GERD as a percentage of GDP;IRN;Iran (Islamic Republic of);2010;2010;0.26442;;
GERD;GERD as a percentage of GDP;IRN;Iran (Islamic Republic of);2012;2012;0.31655;;
GERD;GERD as a percentage of GDP;IRN;Iran (Islamic Republic of);2013;2013;0.25267;;
GERD;GERD as a percentage of GDP;IRN;Iran (Islamic Republic of);2015;2015;0.41763;;
GERD;GERD as a percentage of GDP;IRN;Iran (Islamic Republic of);2017;2017;0.83027;;
GERD;GERD as a percentage of GDP;IRN;Iran (Islamic Republic of);2019;2019;0.88359;;
GERD;GERD as a percentage of GDP;ISR;Israel;2000;2000;3.92994;;
GERD;GERD as a percentage of GDP;ISR;Israel;2001;2001;4.18308;;
GERD;GERD as a percentage of GDP;ISR;Israel;2002;2002;4.12983;;
GERD;GERD as a percentage of GDP;ISR;Israel;2003;2003;3.89057;;
GERD;GERD as a percentage of GDP;ISR;Israel;2004;2004;3.87076;;
GERD;GERD as a percentage of GDP;ISR;Israel;2005;2005;4.04455;;
GERD;GERD as a percentage of GDP;ISR;Israel;2006;2006;4.13799;;
GERD;GERD as a percentage of GDP;ISR;Israel;2007;2007;4.41735;;
GERD;GERD as a percentage of GDP;ISR;Israel;2008;2008;4.33012;;
GERD;GERD as a percentage of GDP;ISR;Israel;2009;2009;4.12329;;
GERD;GERD as a percentage of GDP;ISR;Israel;2010;2010;3.92436;;
GERD;GERD as a percentage of GDP;ISR;Israel;2011;2011;4.00269;;
GERD;GERD as a percentage of GDP;ISR;Israel;2012;2012;4.14155;;
GERD;GERD as a percentage of GDP;ISR;Israel;2013;2013;4.07478;;
GERD;GERD as a percentage of GDP;ISR;Israel;2014;2014;4.15536;;
GERD;GERD as a percentage of GDP;ISR;Israel;2015;2015;4.26148;;
GERD;GERD as a percentage of GDP;ISR;Israel;2016;2016;4.51087;;
GERD;GERD as a percentage of GDP;ISR;Israel;2017;2017;4.65676;;
GERD;GERD as a percentage of GDP;ISR;Israel;2018;2018;4.79662;;
GERD;GERD as a percentage of GDP;ISR;Israel;2019;2019;5.13983;;
GERD;GERD as a percentage of GDP;ISR;Israel;2020;2020;5.43562;;
GERD;GERD as a percentage of GDP;JAM;Jamaica;2001;2001;0.0491;;
GERD;GERD as a percentage of GDP;JAM;Jamaica;2002;2002;0.06096;;
GERD;GERD as a percentage of GDP;JOR;Jordan;2002;2002;0.33689;;
GERD;GERD as a percentage of GDP;JOR;Jordan;2008;2008;0.42154;;
GERD;GERD as a percentage of GDP;JOR;Jordan;2016;2016;0.69547;;
GERD;GERD as a percentage of GDP;KAZ;Kazakhstan;2000;2000;0.18104;;
GERD;GERD as a percentage of GDP;KAZ;Kazakhstan;2001;2001;0.22009;;
GERD;GERD as a percentage of GDP;KAZ;Kazakhstan;2002;2002;0.25509;;
GERD;GERD as a percentage of GDP;KAZ;Kazakhstan;2003;2003;0.25246;;
GERD;GERD as a percentage of GDP;KAZ;Kazakhstan;2004;2004;0.24837;;
GERD;GERD as a percentage of GDP;KAZ;Kazakhstan;2005;2005;0.28361;;
GERD;GERD as a percentage of GDP;KAZ;Kazakhstan;2006;2006;0.24281;;
GERD;GERD as a percentage of GDP;KAZ;Kazakhstan;2007;2007;0.20884;;
GERD;GERD as a percentage of GDP;KAZ;Kazakhstan;2008;2008;0.21654;;
GERD;GERD as a percentage of GDP;KAZ;Kazakhstan;2009;2009;0.22924;;
GERD;GERD as a percentage of GDP;KAZ;Kazakhstan;2010;2010;0.15341;;
GERD;GERD as a percentage of GDP;KAZ;Kazakhstan;2011;2011;0.15349;;
GERD;GERD as a percentage of GDP;KAZ;Kazakhstan;2012;2012;0.16525;;
GERD;GERD as a percentage of GDP;KAZ;Kazakhstan;2013;2013;0.17132;;
GERD;GERD as a percentage of GDP;KAZ;Kazakhstan;2014;2014;0.16722;;
GERD;GERD as a percentage of GDP;KAZ;Kazakhstan;2015;2015;0.16951;;
GERD;GERD as a percentage of GDP;KAZ;Kazakhstan;2016;2016;0.14179;;
GERD;GERD as a percentage of GDP;KAZ;Kazakhstan;2017;2017;0.12667;;
GERD;GERD as a percentage of GDP;KAZ;Kazakhstan;2018;2018;0.11683;;
GERD;GERD as a percentage of GDP;KAZ;Kazakhstan;2019;2019;0.11841;;
GERD;GERD as a percentage of GDP;KAZ;Kazakhstan;2020;2020;0.12602;;
GERD;GERD as a percentage of GDP;KAZ;Kazakhstan;2021;2021;0.13245;;
GERD;GERD as a percentage of GDP;KEN;Kenya;2007;2007;0.35521;;
GERD;GERD as a percentage of GDP;KEN;Kenya;2010;2010;0.69222;;
GERD;GERD as a percentage of GDP;KWT;Kuwait;2000;2000;0.12542;;
GERD;GERD as a percentage of GDP;KWT;Kuwait;2001;2001;0.17884;;
GERD;GERD as a percentage of GDP;KWT;Kuwait;2002;2002;0.18001;;
GERD;GERD as a percentage of GDP;KWT;Kuwait;2003;2003;0.14347;;
GERD;GERD as a percentage of GDP;KWT;Kuwait;2004;2004;0.1301;;
GERD;GERD as a percentage of GDP;KWT;Kuwait;2005;2005;0.10083;;
GERD;GERD as a percentage of GDP;KWT;Kuwait;2006;2006;0.08479;;
GERD;GERD as a percentage of GDP;KWT;Kuwait;2007;2007;0.08585;;
GERD;GERD as a percentage of GDP;KWT;Kuwait;2008;2008;0.08551;;
GERD;GERD as a percentage of GDP;KWT;Kuwait;2009;2009;0.11213;;
GERD;GERD as a percentage of GDP;KWT;Kuwait;2010;2010;0.1014;;
GERD;GERD as a percentage of GDP;KWT;Kuwait;2011;2011;0.09896;;
GERD;GERD as a percentage of GDP;KWT;Kuwait;2012;2012;0.09721;;
GERD;GERD as a percentage of GDP;KWT;Kuwait;2013;2013;0.30153;;
GERD;GERD as a percentage of GDP;KWT;Kuwait;2014;2014;0.42705;;
GERD;GERD as a percentage of GDP;KWT;Kuwait;2015;2015;0.0966;;
GERD;GERD as a percentage of GDP;KWT;Kuwait;2016;2016;0.07985;;
GERD;GERD as a percentage of GDP;KWT;Kuwait;2017;2017;0.0804;;
GERD;GERD as a percentage of GDP;KWT;Kuwait;2018;2018;0.06349;;
GERD;GERD as a percentage of GDP;KWT;Kuwait;2019;2019;0.19146;;
GERD;GERD as a percentage of GDP;KWT;Kuwait;2020;2020;0.18661;;
GERD;GERD as a percentage of GDP;LVA;Latvia;2000;2000;0.43483;;
GERD;GERD as a percentage of GDP;LVA;Latvia;2001;2001;0.40263;;
GERD;GERD as a percentage of GDP;LVA;Latvia;2002;2002;0.40843;;
GERD;GERD as a percentage of GDP;LVA;Latvia;2003;2003;0.3593;;
GERD;GERD as a percentage of GDP;LVA;Latvia;2004;2004;0.3984;;
GERD;GERD as a percentage of GDP;LVA;Latvia;2005;2005;0.52707;;
GERD;GERD as a percentage of GDP;LVA;Latvia;2006;2006;0.64691;;
GERD;GERD as a percentage of GDP;LVA;Latvia;2007;2007;0.55107;;
GERD;GERD as a percentage of GDP;LVA;Latvia;2008;2008;0.5772;;
GERD;GERD as a percentage of GDP;LVA;Latvia;2009;2009;0.44858;;
GERD;GERD as a percentage of GDP;LVA;Latvia;2010;2010;0.60571;;
GERD;GERD as a percentage of GDP;LVA;Latvia;2011;2011;0.71562;;
GERD;GERD as a percentage of GDP;LVA;Latvia;2012;2012;0.66307;;
GERD;GERD as a percentage of GDP;LVA;Latvia;2013;2013;0.61321;;
GERD;GERD as a percentage of GDP;LVA;Latvia;2014;2014;0.68908;;
GERD;GERD as a percentage of GDP;LVA;Latvia;2015;2015;0.61981;;
GERD;GERD as a percentage of GDP;LVA;Latvia;2016;2016;0.43514;;
GERD;GERD as a percentage of GDP;LVA;Latvia;2017;2017;0.51104;;
GERD;GERD as a percentage of GDP;LVA;Latvia;2018;2018;0.63869;;
GERD;GERD as a percentage of GDP;LVA;Latvia;2019;2019;0.63693;;
GERD;GERD as a percentage of GDP;LVA;Latvia;2020;2020;0.7055;;
GERD;GERD as a percentage of GDP;LSO;Lesotho;2002;2002;0.04185;;
GERD;GERD as a percentage of GDP;LSO;Lesotho;2003;2003;0.04295;;
GERD;GERD as a percentage of GDP;LSO;Lesotho;2004;2004;0.05532;;
GERD;GERD as a percentage of GDP;LSO;Lesotho;2009;2009;0.0291;;
GERD;GERD as a percentage of GDP;LSO;Lesotho;2011;2011;0.01255;;
GERD;GERD as a percentage of GDP;LSO;Lesotho;2015;2015;0.05101;;
GERD;GERD as a percentage of GDP;LTU;Lithuania;2000;2000;0.58553;;
GERD;GERD as a percentage of GDP;LTU;Lithuania;2001;2001;0.66762;;
GERD;GERD as a percentage of GDP;LTU;Lithuania;2002;2002;0.65755;;
GERD;GERD as a percentage of GDP;LTU;Lithuania;2003;2003;0.66413;;
GERD;GERD as a percentage of GDP;LTU;Lithuania;2004;2004;0.7514;;
GERD;GERD as a percentage of GDP;LTU;Lithuania;2005;2005;0.74821;;
GERD;GERD as a percentage of GDP;LTU;Lithuania;2006;2006;0.79204;;
GERD;GERD as a percentage of GDP;LTU;Lithuania;2007;2007;0.80174;;
GERD;GERD as a percentage of GDP;LTU;Lithuania;2008;2008;0.78932;;
GERD;GERD as a percentage of GDP;LTU;Lithuania;2009;2009;0.83084;;
GERD;GERD as a percentage of GDP;LTU;Lithuania;2010;2010;0.7833;;
GERD;GERD as a percentage of GDP;LTU;Lithuania;2011;2011;0.90269;;
GERD;GERD as a percentage of GDP;LTU;Lithuania;2012;2012;0.89304;;
GERD;GERD as a percentage of GDP;LTU;Lithuania;2013;2013;0.94872;;
GERD;GERD as a percentage of GDP;LTU;Lithuania;2014;2014;1.03011;;
GERD;GERD as a percentage of GDP;LTU;Lithuania;2015;2015;1.04341;;
GERD;GERD as a percentage of GDP;LTU;Lithuania;2016;2016;0.84241;;
GERD;GERD as a percentage of GDP;LTU;Lithuania;2017;2017;0.89626;;
GERD;GERD as a percentage of GDP;LTU;Lithuania;2018;2018;0.93663;;
GERD;GERD as a percentage of GDP;LTU;Lithuania;2019;2019;0.99468;;
GERD;GERD as a percentage of GDP;LTU;Lithuania;2020;2020;1.15528;;
GERD;GERD as a percentage of GDP;MKD;North Macedonia;2000;2000;0.41888;;
GERD;GERD as a percentage of GDP;MKD;North Macedonia;2001;2001;0.2931;;
GERD;GERD as a percentage of GDP;MKD;North Macedonia;2002;2002;0.24461;;
GERD;GERD as a percentage of GDP;MKD;North Macedonia;2003;2003;0.21064;;
GERD;GERD as a percentage of GDP;MKD;North Macedonia;2004;2004;0.23237;;
GERD;GERD as a percentage of GDP;MKD;North Macedonia;2005;2005;0.22825;;
GERD;GERD as a percentage of GDP;MKD;North Macedonia;2006;2006;0.19373;;
GERD;GERD as a percentage of GDP;MKD;North Macedonia;2007;2007;0.17093;;
GERD;GERD as a percentage of GDP;MKD;North Macedonia;2008;2008;0.22358;;
GERD;GERD as a percentage of GDP;MKD;North Macedonia;2009;2009;0.19679;;
GERD;GERD as a percentage of GDP;MKD;North Macedonia;2010;2010;0.21634;;
GERD;GERD as a percentage of GDP;MKD;North Macedonia;2011;2011;0.22276;;
GERD;GERD as a percentage of GDP;MKD;North Macedonia;2012;2012;0.32676;;
GERD;GERD as a percentage of GDP;MKD;North Macedonia;2013;2013;0.43894;;
GERD;GERD as a percentage of GDP;MKD;North Macedonia;2014;2014;0.51646;;
GERD;GERD as a percentage of GDP;MKD;North Macedonia;2015;2015;0.44412;;
GERD;GERD as a percentage of GDP;MKD;North Macedonia;2016;2016;0.43585;;
GERD;GERD as a percentage of GDP;MKD;North Macedonia;2017;2017;0.35439;;
GERD;GERD as a percentage of GDP;MKD;North Macedonia;2018;2018;0.36367;;
GERD;GERD as a percentage of GDP;MKD;North Macedonia;2019;2019;0.36783;;
GERD;GERD as a percentage of GDP;MKD;North Macedonia;2020;2020;0.3756;;
GERD;GERD as a percentage of GDP;MDG;Madagascar;2000;2000;0.10032;;
GERD;GERD as a percentage of GDP;MDG;Madagascar;2001;2001;0.18175;;
GERD;GERD as a percentage of GDP;MDG;Madagascar;2002;2002;0.20173;;
GERD;GERD as a percentage of GDP;MDG;Madagascar;2003;2003;0.2907;;
GERD;GERD as a percentage of GDP;MDG;Madagascar;2004;2004;0.1926;;
GERD;GERD as a percentage of GDP;MDG;Madagascar;2005;2005;0.15096;;
GERD;GERD as a percentage of GDP;MDG;Madagascar;2006;2006;0.14119;;
GERD;GERD as a percentage of GDP;MDG;Madagascar;2007;2007;0.12091;;
GERD;GERD as a percentage of GDP;MDG;Madagascar;2008;2008;0.11764;;
GERD;GERD as a percentage of GDP;MDG;Madagascar;2009;2009;0.13054;;
GERD;GERD as a percentage of GDP;MDG;Madagascar;2010;2010;0.09903;;
GERD;GERD as a percentage of GDP;MDG;Madagascar;2011;2011;0.09067;;
GERD;GERD as a percentage of GDP;MDG;Madagascar;2014;2014;0.01321;;
GERD;GERD as a percentage of GDP;MDG;Madagascar;2016;2016;0.01264;;
GERD;GERD as a percentage of GDP;MDG;Madagascar;2017;2017;0.01275;;
GERD;GERD as a percentage of GDP;MYS;Malaysia;2000;2000;0.46899;;
GERD;GERD as a percentage of GDP;MYS;Malaysia;2002;2002;0.65254;;
GERD;GERD as a percentage of GDP;MYS;Malaysia;2004;2004;0.5999;;
GERD;GERD as a percentage of GDP;MYS;Malaysia;2006;2006;0.61106;;
GERD;GERD as a percentage of GDP;MYS;Malaysia;2008;2008;0.78847;;
GERD;GERD as a percentage of GDP;MYS;Malaysia;2009;2009;1.01001;;
GERD;GERD as a percentage of GDP;MYS;Malaysia;2010;2010;1.03608;;
GERD;GERD as a percentage of GDP;MYS;Malaysia;2011;2011;1.03342;;
GERD;GERD as a percentage of GDP;MYS;Malaysia;2012;2012;1.09269;;
GERD;GERD as a percentage of GDP;MYS;Malaysia;2014;2014;1.26275;;
GERD;GERD as a percentage of GDP;MYS;Malaysia;2015;2015;1.27945;;
GERD;GERD as a percentage of GDP;MYS;Malaysia;2016;2016;1.41517;;
GERD;GERD as a percentage of GDP;MYS;Malaysia;2018;2018;1.04026;;
GERD;GERD as a percentage of GDP;MLI;Mali;2007;2007;0.21855;;
GERD;GERD as a percentage of GDP;MLI;Mali;2010;2010;0.5836;;
GERD;GERD as a percentage of GDP;MLI;Mali;2015;2015;0.31462;;
GERD;GERD as a percentage of GDP;MLI;Mali;2017;2017;0.29198;;
GERD;GERD as a percentage of GDP;MLI;Mali;2019;2019;0.15768;;
GERD;GERD as a percentage of GDP;MLT;Malta;2002;2002;0.2502;;
GERD;GERD as a percentage of GDP;MLT;Malta;2003;2003;0.23743;;
GERD;GERD as a percentage of GDP;MLT;Malta;2004;2004;0.48971;;
GERD;GERD as a percentage of GDP;MLT;Malta;2005;2005;0.5282;;
GERD;GERD as a percentage of GDP;MLT;Malta;2006;2006;0.57844;;
GERD;GERD as a percentage of GDP;MLT;Malta;2007;2007;0.5454;;
GERD;GERD as a percentage of GDP;MLT;Malta;2008;2008;0.52667;;
GERD;GERD as a percentage of GDP;MLT;Malta;2009;2009;0.50739;;
GERD;GERD as a percentage of GDP;MLT;Malta;2010;2010;0.58741;;
GERD;GERD as a percentage of GDP;MLT;Malta;2011;2011;0.66506;;
GERD;GERD as a percentage of GDP;MLT;Malta;2012;2012;0.80432;;
GERD;GERD as a percentage of GDP;MLT;Malta;2013;2013;0.74336;;
GERD;GERD as a percentage of GDP;MLT;Malta;2014;2014;0.69179;;
GERD;GERD as a percentage of GDP;MLT;Malta;2015;2015;0.71515;;
GERD;GERD as a percentage of GDP;MLT;Malta;2016;2016;0.55436;;
GERD;GERD as a percentage of GDP;MLT;Malta;2017;2017;0.56332;;
GERD;GERD as a percentage of GDP;MLT;Malta;2018;2018;0.59286;;
GERD;GERD as a percentage of GDP;MLT;Malta;2019;2019;0.58894;;
GERD;GERD as a percentage of GDP;MLT;Malta;2020;2020;0.67989;;
GERD;GERD as a percentage of GDP;MUS;Mauritius;2000;2000;0.28402;;
GERD;GERD as a percentage of GDP;MUS;Mauritius;2001;2001;0.36257;;
GERD;GERD as a percentage of GDP;MUS;Mauritius;2002;2002;0.36805;;
GERD;GERD as a percentage of GDP;MUS;Mauritius;2003;2003;0.32604;;
GERD;GERD as a percentage of GDP;MUS;Mauritius;2004;2004;0.36818;;
GERD;GERD as a percentage of GDP;MUS;Mauritius;2005;2005;0.36053;;
GERD;GERD as a percentage of GDP;MUS;Mauritius;2012;2012;0.17773;;
GERD;GERD as a percentage of GDP;MUS;Mauritius;2017;2017;0.36636;;
GERD;GERD as a percentage of GDP;MUS;Mauritius;2018;2018;0.34691;;
GERD;GERD as a percentage of GDP;MUS;Mauritius;2019;2019;0.36692;;
GERD;GERD as a percentage of GDP;MUS;Mauritius;2020;2020;0.42098;;
GERD;GERD as a percentage of GDP;MDA;Republic of Moldova;2003;2003;0.32405;;
GERD;GERD as a percentage of GDP;MDA;Republic of Moldova;2004;2004;0.34903;;
GERD;GERD as a percentage of GDP;MDA;Republic of Moldova;2005;2005;0.39865;;
GERD;GERD as a percentage of GDP;MDA;Republic of Moldova;2006;2006;0.40622;;
GERD;GERD as a percentage of GDP;MDA;Republic of Moldova;2007;2007;0.54557;;
GERD;GERD as a percentage of GDP;MDA;Republic of Moldova;2008;2008;0.53463;;
GERD;GERD as a percentage of GDP;MDA;Republic of Moldova;2009;2009;0.52557;;
GERD;GERD as a percentage of GDP;MDA;Republic of Moldova;2010;2010;0.3665;;
GERD;GERD as a percentage of GDP;MDA;Republic of Moldova;2011;2011;0.33764;;
GERD;GERD as a percentage of GDP;MDA;Republic of Moldova;2012;2012;0.34907;;
GERD;GERD as a percentage of GDP;MDA;Republic of Moldova;2013;2013;0.29783;;
GERD;GERD as a percentage of GDP;MDA;Republic of Moldova;2014;2014;0.31105;;
GERD;GERD as a percentage of GDP;MDA;Republic of Moldova;2015;2015;0.30943;;
GERD;GERD as a percentage of GDP;MDA;Republic of Moldova;2016;2016;0.2769;;
GERD;GERD as a percentage of GDP;MDA;Republic of Moldova;2017;2017;0.25374;;
GERD;GERD as a percentage of GDP;MDA;Republic of Moldova;2018;2018;0.25168;;
GERD;GERD as a percentage of GDP;MDA;Republic of Moldova;2019;2019;0.23672;;
GERD;GERD as a percentage of GDP;MDA;Republic of Moldova;2020;2020;0.22754;;
GERD;GERD as a percentage of GDP;MNG;Mongolia;2000;2000;0.18757;;
GERD;GERD as a percentage of GDP;MNG;Mongolia;2001;2001;0.26749;;
GERD;GERD as a percentage of GDP;MNG;Mongolia;2002;2002;0.25173;;
GERD;GERD as a percentage of GDP;MNG;Mongolia;2003;2003;0.2518;;
GERD;GERD as a percentage of GDP;MNG;Mongolia;2004;2004;0.26777;;
GERD;GERD as a percentage of GDP;MNG;Mongolia;2005;2005;0.23776;;
GERD;GERD as a percentage of GDP;MNG;Mongolia;2006;2006;0.19121;;
GERD;GERD as a percentage of GDP;MNG;Mongolia;2007;2007;0.23827;;
GERD;GERD as a percentage of GDP;MNG;Mongolia;2008;2008;0.33667;;
GERD;GERD as a percentage of GDP;MNG;Mongolia;2009;2009;0.30478;;
GERD;GERD as a percentage of GDP;MNG;Mongolia;2010;2010;0.24438;;
GERD;GERD as a percentage of GDP;MNG;Mongolia;2011;2011;0.23054;;
GERD;GERD as a percentage of GDP;MNG;Mongolia;2012;2012;0.23913;;
GERD;GERD as a percentage of GDP;MNG;Mongolia;2013;2013;0.23246;;
GERD;GERD as a percentage of GDP;MNG;Mongolia;2014;2014;0.2234;;
GERD;GERD as a percentage of GDP;MNG;Mongolia;2015;2015;0.1564;;
GERD;GERD as a percentage of GDP;MNG;Mongolia;2016;2016;0.18345;;
GERD;GERD as a percentage of GDP;MNG;Mongolia;2017;2017;0.1342;;
GERD;GERD as a percentage of GDP;MNG;Mongolia;2018;2018;0.10161;;
GERD;GERD as a percentage of GDP;MNG;Mongolia;2019;2019;0.0927;;
GERD;GERD as a percentage of GDP;MNG;Mongolia;2020;2020;0.13301;;
GERD;GERD as a percentage of GDP;MAR;Morocco;2001;2001;0.60682;;
GERD;GERD as a percentage of GDP;MAR;Morocco;2002;2002;0.52586;;
GERD;GERD as a percentage of GDP;MAR;Morocco;2003;2003;0.63071;;
GERD;GERD as a percentage of GDP;MAR;Morocco;2006;2006;0.60789;;
GERD;GERD as a percentage of GDP;MAR;Morocco;2010;2010;0.71454;;
GERD;GERD as a percentage of GDP;MOZ;Mozambique;2002;2002;0.37314;;
GERD;GERD as a percentage of GDP;MOZ;Mozambique;2006;2006;0.41213;;
GERD;GERD as a percentage of GDP;MOZ;Mozambique;2008;2008;0.14001;;
GERD;GERD as a percentage of GDP;MOZ;Mozambique;2010;2010;0.38635;;
GERD;GERD as a percentage of GDP;MOZ;Mozambique;2015;2015;0.31312;;
GERD;GERD as a percentage of GDP;MMR;Myanmar;2000;2000;0.1217;;
GERD;GERD as a percentage of GDP;MMR;Myanmar;2001;2001;0.0831;;
GERD;GERD as a percentage of GDP;MMR;Myanmar;2002;2002;0.19887;;
GERD;GERD as a percentage of GDP;MMR;Myanmar;2017;2017;0.03484;;
GERD;GERD as a percentage of GDP;MMR;Myanmar;2018;2018;0.06354;;
GERD;GERD as a percentage of GDP;MMR;Myanmar;2019;2019;0.08926;;
GERD;GERD as a percentage of GDP;MMR;Myanmar;2020;2020;0.14725;;
GERD;GERD as a percentage of GDP;PAK;Pakistan;2000;2000;0.11566;;
GERD;GERD as a percentage of GDP;PAK;Pakistan;2001;2001;0.15165;;
GERD;GERD as a percentage of GDP;PAK;Pakistan;2002;2002;0.19887;+;National Estimation
GERD;GERD as a percentage of GDP;PAK;Pakistan;2005;2005;0.39849;;
GERD;GERD as a percentage of GDP;PAK;Pakistan;2007;2007;0.6325;;
GERD;GERD as a percentage of GDP;PAK;Pakistan;2009;2009;0.44806;;
GERD;GERD as a percentage of GDP;PAK;Pakistan;2011;2011;0.32917;;
GERD;GERD as a percentage of GDP;PAK;Pakistan;2013;2013;0.29285;;
GERD;GERD as a percentage of GDP;PAK;Pakistan;2015;2015;0.24605;;
GERD;GERD as a percentage of GDP;PAK;Pakistan;2017;2017;0.23627;;
GERD;GERD as a percentage of GDP;PAK;Pakistan;2019;2019;0.20096;;
GERD;GERD as a percentage of GDP;PAN;Panama;2000;2000;0.36264;;
GERD;GERD as a percentage of GDP;PAN;Panama;2001;2001;0.36074;;
GERD;GERD as a percentage of GDP;PAN;Panama;2002;2002;0.3422;;
GERD;GERD as a percentage of GDP;PAN;Panama;2003;2003;0.32109;;
GERD;GERD as a percentage of GDP;PAN;Panama;2004;2004;0.22646;;
GERD;GERD as a percentage of GDP;PAN;Panama;2005;2005;0.23183;;
GERD;GERD as a percentage of GDP;PAN;Panama;2006;2006;0.23537;;
GERD;GERD as a percentage of GDP;PAN;Panama;2007;2007;0.18172;;
GERD;GERD as a percentage of GDP;PAN;Panama;2008;2008;0.19065;;
GERD;GERD as a percentage of GDP;PAN;Panama;2009;2009;0.1321;;
GERD;GERD as a percentage of GDP;PAN;Panama;2010;2010;0.14453;;
GERD;GERD as a percentage of GDP;PAN;Panama;2011;2011;0.17304;;
GERD;GERD as a percentage of GDP;PAN;Panama;2012;2012;0.07534;;
GERD;GERD as a percentage of GDP;PAN;Panama;2013;2013;0.06206;;
GERD;GERD as a percentage of GDP;PAN;Panama;2014;2014;0.14052;;
GERD;GERD as a percentage of GDP;PAN;Panama;2015;2015;0.12033;;
GERD;GERD as a percentage of GDP;PAN;Panama;2016;2016;0.14494;;
GERD;GERD as a percentage of GDP;PAN;Panama;2017;2017;0.14718;;
GERD;GERD as a percentage of GDP;PRY;Paraguay;2001;2001;0.06699;;
GERD;GERD as a percentage of GDP;PRY;Paraguay;2002;2002;0.07493;;
GERD;GERD as a percentage of GDP;PRY;Paraguay;2003;2003;0.06135;;
GERD;GERD as a percentage of GDP;PRY;Paraguay;2004;2004;0.06066;;
GERD;GERD as a percentage of GDP;PRY;Paraguay;2005;2005;0.06091;;
GERD;GERD as a percentage of GDP;PRY;Paraguay;2008;2008;0.04113;;
GERD;GERD as a percentage of GDP;PRY;Paraguay;2011;2011;0.04216;;
GERD;GERD as a percentage of GDP;PRY;Paraguay;2012;2012;0.06517;;
GERD;GERD as a percentage of GDP;PRY;Paraguay;2013;2013;0.07163;;
GERD;GERD as a percentage of GDP;PRY;Paraguay;2014;2014;0.07901;;
GERD;GERD as a percentage of GDP;PRY;Paraguay;2015;2015;0.09674;;
GERD;GERD as a percentage of GDP;PRY;Paraguay;2016;2016;0.11676;;
GERD;GERD as a percentage of GDP;PRY;Paraguay;2017;2017;0.14888;;
GERD;GERD as a percentage of GDP;PRY;Paraguay;2018;2018;0.14684;;
