INDICATOR;Indicator;Code;Country;Year;Time;Value;Flag Codes;Flags
RPMI;Researchers per million inhabitants (FTE);MKD;North Macedonia;2006;2006;514.75161;;
RPMI;Researchers per million inhabitants (FTE);MKD;North Macedonia;2007;2007;502.55976;;
RPMI;Researchers per million inhabitants (FTE);MKD;North Macedonia;2008;2008;468.24066;;
RPMI;Researchers per million inhabitants (FTE);MKD;North Macedonia;2009;2009;431.60134;;
RPMI;Researchers per million inhabitants (FTE);MKD;North Macedonia;2010;2010;532.12835;;
RPMI;Researchers per million inhabitants (FTE);MKD;North Macedonia;2011;2011;445.22354;;
RPMI;Researchers per million inhabitants (FTE);MKD;North Macedonia;2012;2012;611.77913;;
RPMI;Researchers per million inhabitants (FTE);MKD;North Macedonia;2013;2013;675.27686;;
RPMI;Researchers per million inhabitants (FTE);MKD;North Macedonia;2014;2014;837.57866;;
RPMI;Researchers per million inhabitants (FTE);MKD;North Macedonia;2015;2015;858.45042;;
RPMI;Researchers per million inhabitants (FTE);MKD;North Macedonia;2016;2016;854.33425;;
RPMI;Researchers per million inhabitants (FTE);MKD;North Macedonia;2017;2017;729.35779;;
RPMI;Researchers per million inhabitants (FTE);MKD;North Macedonia;2018;2018;799.27238;;
RPMI;Researchers per million inhabitants (FTE);MKD;North Macedonia;2019;2019;786.88374;;
RPMI;Researchers per million inhabitants (FTE);MKD;North Macedonia;2020;2020;786.64224;;
RPMI;Researchers per million inhabitants (FTE);MDG;Madagascar;2000;2000;15.22185;;
RPMI;Researchers per million inhabitants (FTE);MDG;Madagascar;2001;2001;50.55061;;
RPMI;Researchers per million inhabitants (FTE);MDG;Madagascar;2002;2002;47.00236;;
RPMI;Researchers per million inhabitants (FTE);MDG;Madagascar;2003;2003;47.10882;;
RPMI;Researchers per million inhabitants (FTE);MDG;Madagascar;2004;2004;47.63243;;
RPMI;Researchers per million inhabitants (FTE);MDG;Madagascar;2005;2005;47.93659;;
RPMI;Researchers per million inhabitants (FTE);MDG;Madagascar;2006;2006;47.61585;;
RPMI;Researchers per million inhabitants (FTE);MDG;Madagascar;2007;2007;48.21564;;
RPMI;Researchers per million inhabitants (FTE);MDG;Madagascar;2008;2008;46.5082;;
RPMI;Researchers per million inhabitants (FTE);MDG;Madagascar;2009;2009;45.21341;;
RPMI;Researchers per million inhabitants (FTE);MDG;Madagascar;2010;2010;51.95815;;
RPMI;Researchers per million inhabitants (FTE);MDG;Madagascar;2011;2011;50.86468;;
RPMI;Researchers per million inhabitants (FTE);MDG;Madagascar;2016;2016;24.70438;;
RPMI;Researchers per million inhabitants (FTE);MDG;Madagascar;2017;2017;30.62121;;
RPMI;Researchers per million inhabitants (FTE);MDG;Madagascar;2018;2018;34.04118;;
RPMI;Researchers per million inhabitants (FTE);MYS;Malaysia;2000;2000;276.90906;;
RPMI;Researchers per million inhabitants (FTE);MYS;Malaysia;2002;2002;295.66195;;
RPMI;Researchers per million inhabitants (FTE);MYS;Malaysia;2004;2004;502.9445;;
RPMI;Researchers per million inhabitants (FTE);MYS;Malaysia;2006;2006;369.98376;;
RPMI;Researchers per million inhabitants (FTE);MYS;Malaysia;2008;2008;600.10745;;
RPMI;Researchers per million inhabitants (FTE);MYS;Malaysia;2009;2009;1067.53695;;
RPMI;Researchers per million inhabitants (FTE);MYS;Malaysia;2010;2010;1462.46876;;
RPMI;Researchers per million inhabitants (FTE);MYS;Malaysia;2011;2011;1648.88372;;
RPMI;Researchers per million inhabitants (FTE);MYS;Malaysia;2012;2012;1790.69463;;
RPMI;Researchers per million inhabitants (FTE);MYS;Malaysia;2014;2014;2054.16733;;
RPMI;Researchers per million inhabitants (FTE);MYS;Malaysia;2015;2015;2307.9544;;
RPMI;Researchers per million inhabitants (FTE);MYS;Malaysia;2016;2016;2396.53998;;
RPMI;Researchers per million inhabitants (FTE);MYS;Malaysia;2018;2018;2184.7224;;
RPMI;Researchers per million inhabitants (FTE);MLT;Malta;2002;2002;682.18641;;
RPMI;Researchers per million inhabitants (FTE);MLT;Malta;2003;2003;688.5214;;
RPMI;Researchers per million inhabitants (FTE);MLT;Malta;2004;2004;1082.37736;;
RPMI;Researchers per million inhabitants (FTE);MLT;Malta;2005;2005;1183.73026;;
RPMI;Researchers per million inhabitants (FTE);MLT;Malta;2006;2006;1282.21535;;
RPMI;Researchers per million inhabitants (FTE);MLT;Malta;2007;2007;1206.31994;;
RPMI;Researchers per million inhabitants (FTE);MLT;Malta;2008;2008;1321.15236;;
RPMI;Researchers per million inhabitants (FTE);MLT;Malta;2009;2009;1200.33434;;
RPMI;Researchers per million inhabitants (FTE);MLT;Malta;2010;2010;1417.00845;;
RPMI;Researchers per million inhabitants (FTE);MLT;Malta;2011;2011;1785.91093;;
RPMI;Researchers per million inhabitants (FTE);MLT;Malta;2012;2012;1986.68118;;
RPMI;Researchers per million inhabitants (FTE);MLT;Malta;2013;2013;1886.6552;;
RPMI;Researchers per million inhabitants (FTE);MLT;Malta;2014;2014;1831.71896;;
RPMI;Researchers per million inhabitants (FTE);MLT;Malta;2015;2015;1891.32275;;
RPMI;Researchers per million inhabitants (FTE);MLT;Malta;2016;2016;2054.58877;;
RPMI;Researchers per million inhabitants (FTE);MLT;Malta;2017;2017;2130.46288;;
RPMI;Researchers per million inhabitants (FTE);MLT;Malta;2018;2018;2062.61611;;
RPMI;Researchers per million inhabitants (FTE);MLT;Malta;2019;2019;2132.28816;;
RPMI;Researchers per million inhabitants (FTE);MLT;Malta;2020;2020;2296.49207;;
RPMI;Researchers per million inhabitants (FTE);MDA;Republic of Moldova;2003;2003;758.71083;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);MDA;Republic of Moldova;2004;2004;756.85278;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);MDA;Republic of Moldova;2005;2005;719.51143;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);MDA;Republic of Moldova;2006;2006;700.06227;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);MDA;Republic of Moldova;2007;2007;725.50111;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);MDA;Republic of Moldova;2008;2008;822.14159;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);MDA;Republic of Moldova;2009;2009;802.81842;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);MDA;Republic of Moldova;2010;2010;760.86315;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);MDA;Republic of Moldova;2011;2011;777.34742;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);MDA;Republic of Moldova;2012;2012;768.64793;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);MDA;Republic of Moldova;2013;2013;914.18383;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);MDA;Republic of Moldova;2014;2014;933.32344;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);MDA;Republic of Moldova;2015;2015;953.83529;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);MDA;Republic of Moldova;2016;2016;926.99442;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);MDA;Republic of Moldova;2017;2017;940.53394;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);MDA;Republic of Moldova;2018;2018;918.07194;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);MDA;Republic of Moldova;2019;2019;836.26999;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);MDA;Republic of Moldova;2020;2020;788.56974;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);MOZ;Mozambique;2006;2006;15.98663;;
RPMI;Researchers per million inhabitants (FTE);MOZ;Mozambique;2008;2008;19.92225;;
RPMI;Researchers per million inhabitants (FTE);MOZ;Mozambique;2009;2009;11.90581;;
RPMI;Researchers per million inhabitants (FTE);MOZ;Mozambique;2010;2010;38.77089;;
RPMI;Researchers per million inhabitants (FTE);MOZ;Mozambique;2015;2015;42.96538;;
RPMI;Researchers per million inhabitants (FTE);MMR;Myanmar;2001;2001;12.15455;;
RPMI;Researchers per million inhabitants (FTE);MMR;Myanmar;2002;2002;17.54637;;
RPMI;Researchers per million inhabitants (FTE);MMR;Myanmar;2017;2017;29.07319;;
RPMI;Researchers per million inhabitants (FTE);MMR;Myanmar;2018;2018;33.08612;;
RPMI;Researchers per million inhabitants (FTE);MMR;Myanmar;2019;2019;29.51221;;
RPMI;Researchers per million inhabitants (FTE);MMR;Myanmar;2020;2020;31.85088;;
RPMI;Researchers per million inhabitants (FTE);NPL;Nepal;2002;2002;60.6658;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);NER;Niger;2001;2001;9.27552;;
RPMI;Researchers per million inhabitants (FTE);NER;Niger;2002;2002;8.5316;;
RPMI;Researchers per million inhabitants (FTE);NER;Niger;2003;2003;7.9064;;
RPMI;Researchers per million inhabitants (FTE);NER;Niger;2004;2004;8.07563;;
RPMI;Researchers per million inhabitants (FTE);NER;Niger;2005;2005;7.41313;;
RPMI;Researchers per million inhabitants (FTE);NER;Niger;2013;2013;26.46415;;
RPMI;Researchers per million inhabitants (FTE);PAK;Pakistan;2005;2005;79.15585;;
RPMI;Researchers per million inhabitants (FTE);PAK;Pakistan;2007;2007;156.95309;;
RPMI;Researchers per million inhabitants (FTE);PAK;Pakistan;2009;2009;157.25341;;
RPMI;Researchers per million inhabitants (FTE);PAK;Pakistan;2011;2011;143.02921;;
RPMI;Researchers per million inhabitants (FTE);PAK;Pakistan;2013;2013;158.12963;;
RPMI;Researchers per million inhabitants (FTE);PAK;Pakistan;2015;2015;278.85397;;
RPMI;Researchers per million inhabitants (FTE);PAK;Pakistan;2017;2017;335.58065;;
RPMI;Researchers per million inhabitants (FTE);PAK;Pakistan;2019;2019;382.89233;;
RPMI;Researchers per million inhabitants (FTE);PAN;Panama;2000;2000;94.37922;;
RPMI;Researchers per million inhabitants (FTE);PAN;Panama;2001;2001;89.33056;;
RPMI;Researchers per million inhabitants (FTE);PAN;Panama;2002;2002;94.31003;;
RPMI;Researchers per million inhabitants (FTE);PAN;Panama;2003;2003;94.73214;;
RPMI;Researchers per million inhabitants (FTE);PAN;Panama;2004;2004;84.72617;;
RPMI;Researchers per million inhabitants (FTE);PAN;Panama;2005;2005;103.29657;;
RPMI;Researchers per million inhabitants (FTE);PAN;Panama;2006;2006;104.96317;;
RPMI;Researchers per million inhabitants (FTE);PAN;Panama;2007;2007;165.62068;;
RPMI;Researchers per million inhabitants (FTE);PAN;Panama;2008;2008;131.67609;;
RPMI;Researchers per million inhabitants (FTE);PAN;Panama;2009;2009;110.08;;
RPMI;Researchers per million inhabitants (FTE);PAN;Panama;2011;2011;118.17132;;
RPMI;Researchers per million inhabitants (FTE);PAN;Panama;2012;2012;37.65953;;
RPMI;Researchers per million inhabitants (FTE);PAN;Panama;2013;2013;39.10899;;
RPMI;Researchers per million inhabitants (FTE);PRY;Paraguay;2001;2001;88.58892;;
RPMI;Researchers per million inhabitants (FTE);PRY;Paraguay;2002;2002;82.2493;;
RPMI;Researchers per million inhabitants (FTE);PRY;Paraguay;2003;2003;81.37784;;
RPMI;Researchers per million inhabitants (FTE);PRY;Paraguay;2004;2004;86.39661;;
RPMI;Researchers per million inhabitants (FTE);PRY;Paraguay;2005;2005;71.97684;;
RPMI;Researchers per million inhabitants (FTE);PRY;Paraguay;2008;2008;76.6284;;
RPMI;Researchers per million inhabitants (FTE);PRY;Paraguay;2011;2011;50.04755;;
RPMI;Researchers per million inhabitants (FTE);PRY;Paraguay;2012;2012;168.34039;;
RPMI;Researchers per million inhabitants (FTE);PRY;Paraguay;2014;2014;152.2079;;
RPMI;Researchers per million inhabitants (FTE);PRY;Paraguay;2015;2015;182.69493;;
RPMI;Researchers per million inhabitants (FTE);PRY;Paraguay;2016;2016;121.1058;;
RPMI;Researchers per million inhabitants (FTE);PRY;Paraguay;2017;2017;135.13787;;
RPMI;Researchers per million inhabitants (FTE);PRY;Paraguay;2018;2018;139.73415;;
RPMI;Researchers per million inhabitants (FTE);PRY;Paraguay;2019;2019;155.57937;;
RPMI;Researchers per million inhabitants (FTE);PHL;Philippines;2002;2002;53.7453;;
RPMI;Researchers per million inhabitants (FTE);PHL;Philippines;2003;2003;70.55823;;
RPMI;Researchers per million inhabitants (FTE);PHL;Philippines;2005;2005;79.883;;
RPMI;Researchers per million inhabitants (FTE);PHL;Philippines;2007;2007;77.81402;;
RPMI;Researchers per million inhabitants (FTE);PHL;Philippines;2009;2009;81.21262;;
RPMI;Researchers per million inhabitants (FTE);PHL;Philippines;2011;2011;84.10554;;
RPMI;Researchers per million inhabitants (FTE);PHL;Philippines;2013;2013;186.91776;;
RPMI;Researchers per million inhabitants (FTE);PHL;Philippines;2015;2015;105.68078;;
RPMI;Researchers per million inhabitants (FTE);PHL;Philippines;2018;2018;173.64049;;
RPMI;Researchers per million inhabitants (FTE);ROU;Romania;2000;2000;924.94974;;
RPMI;Researchers per million inhabitants (FTE);ROU;Romania;2001;2001;897.07063;;
RPMI;Researchers per million inhabitants (FTE);ROU;Romania;2002;2002;928.282;;
RPMI;Researchers per million inhabitants (FTE);ROU;Romania;2003;2003;965.22132;;
RPMI;Researchers per million inhabitants (FTE);ROU;Romania;2004;2004;985.12899;;
RPMI;Researchers per million inhabitants (FTE);ROU;Romania;2005;2005;1071.93762;;
RPMI;Researchers per million inhabitants (FTE);ROU;Romania;2006;2006;895.76749;;
RPMI;Researchers per million inhabitants (FTE);ROU;Romania;2007;2007;894.16331;;
RPMI;Researchers per million inhabitants (FTE);ROU;Romania;2008;2008;931.08256;;
RPMI;Researchers per million inhabitants (FTE);ROU;Romania;2009;2009;933.76337;;
RPMI;Researchers per million inhabitants (FTE);ROU;Romania;2010;2010;966.20415;;
RPMI;Researchers per million inhabitants (FTE);ROU;Romania;2011;2011;790.68805;;
RPMI;Researchers per million inhabitants (FTE);ROU;Romania;2012;2012;890.67001;;
RPMI;Researchers per million inhabitants (FTE);ROU;Romania;2013;2013;922.67455;;
RPMI;Researchers per million inhabitants (FTE);ROU;Romania;2014;2014;903.82628;;
RPMI;Researchers per million inhabitants (FTE);ROU;Romania;2015;2015;876.22819;;
RPMI;Researchers per million inhabitants (FTE);ROU;Romania;2016;2016;911.58518;;
RPMI;Researchers per million inhabitants (FTE);ROU;Romania;2017;2017;891.32124;;
RPMI;Researchers per million inhabitants (FTE);ROU;Romania;2018;2018;882.44127;;
RPMI;Researchers per million inhabitants (FTE);ROU;Romania;2019;2019;895.96679;;
RPMI;Researchers per million inhabitants (FTE);ROU;Romania;2020;2020;952.86903;;
RPMI;Researchers per million inhabitants (FTE);RUS;Russian Federation;2000;2000;3459.03716;;
RPMI;Researchers per million inhabitants (FTE);RUS;Russian Federation;2001;2001;3468.25413;;
RPMI;Researchers per million inhabitants (FTE);RUS;Russian Federation;2002;2002;3387.67778;;
RPMI;Researchers per million inhabitants (FTE);RUS;Russian Federation;2003;2003;3370.95655;;
RPMI;Researchers per million inhabitants (FTE);RUS;Russian Federation;2004;2004;3315.13651;;
RPMI;Researchers per million inhabitants (FTE);RUS;Russian Federation;2005;2005;3233.59197;;
RPMI;Researchers per million inhabitants (FTE);RUS;Russian Federation;2006;2006;3238.12034;;
RPMI;Researchers per million inhabitants (FTE);RUS;Russian Federation;2007;2007;3274.15651;;
RPMI;Researchers per million inhabitants (FTE);RUS;Russian Federation;2008;2008;3149.85615;;
RPMI;Researchers per million inhabitants (FTE);RUS;Russian Federation;2009;2009;3085.69403;;
RPMI;Researchers per million inhabitants (FTE);RUS;Russian Federation;2010;2010;3081.07915;;
RPMI;Researchers per million inhabitants (FTE);RUS;Russian Federation;2011;2011;3114.61084;;
RPMI;Researchers per million inhabitants (FTE);RUS;Russian Federation;2012;2012;3078.38752;;
RPMI;Researchers per million inhabitants (FTE);RUS;Russian Federation;2013;2013;3052.69101;;
RPMI;Researchers per million inhabitants (FTE);RUS;Russian Federation;2014;2014;3075.14249;;
RPMI;Researchers per million inhabitants (FTE);RUS;Russian Federation;2015;2015;3098.11238;;
RPMI;Researchers per million inhabitants (FTE);RUS;Russian Federation;2016;2016;2952.21387;;
RPMI;Researchers per million inhabitants (FTE);RUS;Russian Federation;2017;2017;2821.52662;;
RPMI;Researchers per million inhabitants (FTE);RUS;Russian Federation;2018;2018;2784.33237;;
RPMI;Researchers per million inhabitants (FTE);RUS;Russian Federation;2019;2019;2746.67035;;
RPMI;Researchers per million inhabitants (FTE);RUS;Russian Federation;2020;2020;2721.68064;;
RPMI;Researchers per million inhabitants (FTE);RWA;Rwanda;2008;2008;10.89817;;
RPMI;Researchers per million inhabitants (FTE);RWA;Rwanda;2009;2009;12.59357;;
RPMI;Researchers per million inhabitants (FTE);RWA;Rwanda;2013;2013;15.5482;;
RPMI;Researchers per million inhabitants (FTE);RWA;Rwanda;2016;2016;13.86086;;
RPMI;Researchers per million inhabitants (FTE);RWA;Rwanda;2019;2019;58.7632;;
RPMI;Researchers per million inhabitants (FTE);SGP;Singapore;2000;2000;4128.40471;;
RPMI;Researchers per million inhabitants (FTE);SGP;Singapore;2001;2001;4105.91725;;
RPMI;Researchers per million inhabitants (FTE);SGP;Singapore;2002;2002;4414.80999;;
RPMI;Researchers per million inhabitants (FTE);SGP;Singapore;2003;2003;4849.29981;;
RPMI;Researchers per million inhabitants (FTE);SGP;Singapore;2004;2004;5113.2705;;
RPMI;Researchers per million inhabitants (FTE);SGP;Singapore;2005;2005;5576.90004;;
RPMI;Researchers per million inhabitants (FTE);SGP;Singapore;2006;2006;5686.40114;;
RPMI;Researchers per million inhabitants (FTE);SGP;Singapore;2007;2007;5962.788;;
RPMI;Researchers per million inhabitants (FTE);SGP;Singapore;2008;2008;5829.34308;;
RPMI;Researchers per million inhabitants (FTE);SGP;Singapore;2009;2009;6146.38263;;
RPMI;Researchers per million inhabitants (FTE);SGP;Singapore;2010;2010;6241.86248;;
RPMI;Researchers per million inhabitants (FTE);SGP;Singapore;2011;2011;6405.06866;;
RPMI;Researchers per million inhabitants (FTE);SGP;Singapore;2012;2012;6356.67242;;
RPMI;Researchers per million inhabitants (FTE);SGP;Singapore;2013;2013;6603.11269;;
RPMI;Researchers per million inhabitants (FTE);SGP;Singapore;2014;2014;6632.24402;;
RPMI;Researchers per million inhabitants (FTE);SGP;Singapore;2015;2015;7006.63001;;
RPMI;Researchers per million inhabitants (FTE);SGP;Singapore;2016;2016;6934.91124;;
RPMI;Researchers per million inhabitants (FTE);SGP;Singapore;2017;2017;6814.62519;;
RPMI;Researchers per million inhabitants (FTE);SGP;Singapore;2018;2018;6824.74977;;
RPMI;Researchers per million inhabitants (FTE);SGP;Singapore;2019;2019;7286.8667;;
